"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESTCPUS","198606","197.389","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198607","219.272","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198608","218.394","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198609","204.297","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198610","194.193","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198611","181.791","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198612","200.969","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198613","2368.753","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198701","209.721","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198702","198.218","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198703","193.655","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198704","184.761","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198705","189.107","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198706","207.917","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198707","229.303","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198708","235.513","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198709","216.523","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198710","197.234","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198711","190.326","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198712","204.995","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198713","2457.272","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198801","225.774","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198802","215.081","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198803","205.16","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198804","192.616","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198805","191.48","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198806","212.998","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198807","237.529","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198808","250.489","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198809","226.305","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198810","205.505","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198811","199.126","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198812","215.999","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198813","2578.062","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198901","225.617","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198902","214.979","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198903","216.618","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198904","201.925","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198905","201.923","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198906","221.786","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198907","240.293","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198908","243.644","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198909","231.944","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198910","211.494","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198911","205.738","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198912","230.849","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","198913","2646.809","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199001","240.881","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199002","213.404","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199003","214.12","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199004","205.165","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199005","208.222","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199006","226.986","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199007","251.533","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199008","252.065","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199009","245.08","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199010","222.301","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199011","209.916","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199012","222.882","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199013","2712.555","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199101","241.253","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199102","219.194","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199103","214.226","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199104","206.371","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199105","217.318","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199106","237.963","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199107","256.933","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199108","258.199","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199109","244.419","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199110","221.557","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199111","216.712","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199112","227.857","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199113","2762.003","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199201","238.764","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199202","226.233","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199203","220.009","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199204","211.962","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199205","213.685","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199206","227.279","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199207","253.088","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199208","252.99","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199209","239.99","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199210","224.792","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199211","218.506","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199212","236.066","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199213","2763.365","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199301","243.247","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199302","228.478","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199303","232.675","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199304","215.829","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199305","214.565","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199306","237.349","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199307","270.211","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199308","273.83","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199309","252.687","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199310","228.327","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199311","222.941","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199312","241.322","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199313","2861.462","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199401","259.858","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199402","238.852","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199403","231.782","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199404","220.068","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199405","222.049","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199406","252.721","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199407","278.007","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199408","272.839","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199409","254.884","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199410","233.755","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199411","226.528","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199412","243.219","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199413","2934.563","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199501","255.281","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199502","239.139","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199503","236.465","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199504","221.859","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199505","229.589","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199506","255.01","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199507","281.546","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199508","299","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199509","265.986","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199510","241.053","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199511","235.479","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199512","252.882","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199513","3013.287","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199601","272.182","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199602","256.104","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199603","249.033","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199604","230.337","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199605","239.667","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199606","265.901","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199607","285.971","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199608","289.873","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199609","268.016","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199610","245.232","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199611","240.792","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199612","258.019","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199613","3101.127","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199701","275.266","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199702","250.778","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199703","243.552","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199704","234.755","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199705","236.773","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199706","261.423","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199707","296.258","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199708","294.365","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199709","278.717","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199710","262.863","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199711","246.56","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199712","264.3","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199713","3145.61","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199801","271.099","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199802","249.26","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199803","253.675","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199804","239.545","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199805","253.68","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199806","283.993","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199807","313.522","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199808","318.655","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199809","297.097","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199810","266.303","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199811","250.014","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199812","267.386","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199813","3264.231","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199901","283.533","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199902","251.15","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199903","260.773","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199904","246.788","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199905","254.356","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199906","284.733","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199907","324.315","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199908","322.98","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199909","294.798","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199910","265.399","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199911","252.529","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199912","270.732","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","199913","3312.087","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200001","287.764","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200002","272.095","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200003","262.418","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200004","249.175","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200005","269.263","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200006","299.765","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200007","317.566","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200008","330.733","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200009","303.693","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200010","272.835","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200011","264.121","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200012","291.988","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200013","3421.414","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200101","310.846","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200102","272.324","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200103","269.315","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200104","254.326","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200105","264.442","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200106","289.979","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200107","315.85","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200108","332.256","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200109","296.042","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200110","267.596","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200111","252.943","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200112","268.538","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200113","3394.458","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200201","290.967","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200202","263.728","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200203","267.46","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200204","257.946","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200205","269.323","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200206","296.47","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200207","337.285","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200208","338.115","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200209","310.498","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200210","284.178","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200211","263.034","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200212","286.462","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200213","3465.466","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200301","304.263","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200302","282.24","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200303","274.473","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200304","256.71","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200305","268.788","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200306","290.45","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200307","334.209","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200308","341.819","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200309","306.59","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200310","277.38","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200311","262.977","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200312","293.836","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200313","3493.734","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200401","307.856","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200402","286.433","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200403","278.182","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200404","262.851","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200405","279.036","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200406","307.772","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200407","333.907","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200408","330.927","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200409","308.566","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200410","281.737","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200411","270.163","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200412","300.05","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200413","3547.479","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200501","309.079","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200502","279.514","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200503","286.791","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200504","264.168","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200505","273.5","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200506","319.381","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200507","355.514","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200508","362.544","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200509","330.923","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200510","297.626","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200511","274.585","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200512","307.343","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200513","3660.969","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200601","304.866","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200602","281.046","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200603","289.97","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200604","268.208","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200605","287.198","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200606","321.84","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200607","362.387","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200608","368.634","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200609","317.282","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200610","291.186","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200611","277.182","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200612","300.119","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200613","3669.919","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200701","315.104","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200702","301.331","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200703","291.66","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200704","275.341","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200705","292.8","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200706","323.007","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200707","352.642","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200708","373.365","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200709","337.525","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200710","307.783","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200711","286.299","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200712","307.704","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200713","3764.561","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200801","326.215","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200802","305.095","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200803","294.625","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200804","277.963","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200805","288.276","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200806","328.592","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200807","360.427","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200808","351.856","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200809","321.906","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200810","291.762","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200811","278.33","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200812","308.916","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200813","3733.965","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200901","321.624","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200902","286.251","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200903","283.808","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200904","265.464","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200905","275.276","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200906","305.52","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200907","337.878","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200908","344.845","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200909","310.563","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200910","287.116","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200911","268.158","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200912","310.291","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","200913","3596.795","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","201001","331.879","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","201002","298.46","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","201003","292.511","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","201004","267.052","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","201005","283.729","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","201006","330.893","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","201007","369.018","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","201008","371.769","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","201009","327.742","9","Electricity Retail Sales, Total","Billion Kilowatthours"
"ESTCPUS","201010","287.84","9","Electricity Retail Sales, Total","Billion Kilowatthours"
